ID_1	name	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
4653	4653	PDLIM2	1.32570639930221	9.71469005189956	5.76342208153903	2.9028429522992e-06	0.00996836269819544	4.29748682726518
528	528	PRPF40A	0.424201764801589	9.28117177602634	4.840270383483	2.87151146756215e-05	0.0493038518980421	2.42396498830965
2949	2949	CIRBP	0.577410588178981	10.3628195909922	4.60406947140271	6.91668222296255e-05	0.07652779204397	1.61797560971936
2781	2781	AIMP1	0.414301792266784	9.79614811658134	4.42101327002913	8.91412836854631e-05	0.07652779204397	1.40838261853146
1869	1869	MDH2	0.2959898007069	12.1812215741772	4.12310844017511	0.000214867137123938	0.127865736452769	0.619629670307032
3669	3669	PACS1	0.360522647507468	8.76588339235304	4.27145753951611	0.000223411304227319	0.127865736452769	0.608570919723711
2819	2819	HNRNPA0	0.420702664790478	10.1005053905569	3.94457151414636	0.000373931948603584	0.134136267028081	0.129906703150517
375	375	NUDT21	0.249019655979228	10.21732212409	3.91755115281301	0.000390612309342111	0.134136267028081	0.0848638048103352
89	89	SAP18	0.482901366950844	9.020652102378	3.95851839814545	0.000460272569398303	0.138985914653538	-0.0260702470913969
3176	3176	MAPRE1	0.334614475985194	10.0893911978943	3.83674045735998	0.000492861546382843	0.138985914653538	-0.122827622038631
4638	4638	PAWR	0.970486712737835	8.9686072949135	4.04876690250718	0.000380291856046102	0.134136267028081	-0.143290708330022
4549	4549	MRRF	0.4716484686737	9.00232026573536	3.89129278852837	0.000577844618207301	0.138985914653538	-0.224104579439564
1475	1475	TNXB;NA	1.03660878034576	9.27294310529621	3.81111760422824	0.000629655027715235	0.138985914653538	-0.309380205579033
2172	2172	HNRNPF	0.449898634644288	10.7719468287666	3.75156272893208	0.000628700970162048	0.138985914653538	-0.340018124752024
2380	2380	HNRNPK	0.241883033429087	11.8693979884171	3.74117011473458	0.000647575607005419	0.138985914653538	-0.366390681246249
4331	4331	GATAD2B	1.24550412618976	8.75446469014629	4.58726955260017	0.000285312859848941	0.134136267028081	-0.40077673162123
3268	3268	TSR1	-0.537144714450798	8.73286487610525	-3.82229634885482	0.000805873735154119	0.141301283137796	-0.518914864428919
4347	4347	H1-10	0.545928037462748	11.4413913200504	3.66836675268572	0.000796066923107998	0.141301283137796	-0.550328483547969
2536	2536	SARNP	0.507583125460483	10.3005966544916	3.65110087311364	0.000884050564551354	0.141301283137796	-0.628626977416697
840	840	TGFB1	-0.850458819954786	9.09062787669389	-3.81582888053707	0.000980676728473977	0.141301283137796	-0.668331637098779
898	898	GBA	0.663722754639113	8.96114800410808	3.67721347538968	0.00101512474151422	0.141301283137796	-0.717180737435632
2791	2791	DLG1;DLG2;DLG4	0.518108355846405	8.56992110484996	3.63493039947936	0.00101562134659861	0.141301283137796	-0.72985693685838
2866	2866	TCOF1	0.437049755532139	9.25146488825323	3.59980038257023	0.000991360308903058	0.141301283137796	-0.738073556322829
4627	4627	RBM17	0.355153440332002	8.48689356466513	3.59257574989265	0.00106984081583655	0.141301283137796	-0.789009771984108
756	756	STAU1	0.393490531557802	9.06374273465905	3.56875713005171	0.00105350179616327	0.141301283137796	-0.799586518553425
4008	4008	MIER1	0.868501619348744	10.0979807300079	4.16289351145028	0.000789250089000505	0.141301283137796	-0.830762689261942
1104	1104	SNRPA1	0.316837463993894	9.96732688642934	3.54204454109899	0.00113518218759192	0.144378356747802	-0.865934248040751
6101	6101	TRRAP	-0.623776768757891	10.4599738366813	-3.55092426850256	0.00152645917999522	0.169092284648503	-1.07149536684456
3762	3762	MAMDC2	-0.656936383509985	8.64035712219797	-3.93245481647406	0.00126869270924036	0.15389650835238	-1.07247347498487
1713	1713	HNRNPH1	0.308709170390889	11.8837601842743	3.45304495195639	0.00145367607158007	0.166397454326866	-1.08539293696041
4589	4589	CHMP6	0.296597509374915	9.5321909683599	3.41492247443125	0.00165147982068248	0.177224428256989	-1.18888825320493
1500	1500	TCEA1;TCEA2	0.304207968657713	9.62627378443493	3.3926360040137	0.00175510188616856	0.182535282275654	-1.24390611603544
188	188	GIPC1;GIPC3	0.397218997890638	8.68251978947777	3.41450555421746	0.00188348105413339	0.182535282275654	-1.26127938698508
1064	1064	HCK	0.709445478149516	8.15052858045935	3.4366415665167	0.00196195284408921	0.182535282275654	-1.27580722071759
956	956	RPLP2	0.45321430822261	10.1410445886004	3.38288406868767	0.00188874925765566	0.182535282275654	-1.28938053738933
2176	2176	VAV2	0.499873057539275	8.69976990760229	3.37047108721952	0.00200202303333373	0.182535282275654	-1.33539977653171
4058	4058	OXR1	0.797736109531424	8.30462578547807	3.45961637849256	0.0022957750092084	0.195995736031807	-1.40066356882241
2409	2409	PSMC6	0.269047769839795	10.6481991335305	3.27918041288946	0.00234007722111359	0.195995736031807	-1.50654782953941
3991	3991	RTKN2	1.15454446340736	9.20712000824394	3.81357532428663	0.00204017349976349	0.182535282275654	-1.51824538287587
3303	3303	TIMM50	0.342889066348481	8.7922941287337	3.25153202567428	0.00267984045339591	0.210943692460422	-1.59715780408925
4479	4479	ESAM	-0.588918651811524	8.9722520486447	-3.39196307477437	0.00298862941902613	0.218360711168845	-1.59863445631771
5044	5044	MRPL13	0.780341235865095	8.26448223439237	3.65197548445316	0.00207305649643288	0.182535282275654	-1.65451388341931
204	204	HNRNPDL	0.293430746132473	11.1791836049605	3.20929472749133	0.00282568720244013	0.210943692460422	-1.67279944506032
261	261	INPP4B	1.61221794628456	8.24859170642541	3.47670106608114	0.00280245079363951	0.210943692460422	-1.68406603305851
3437	3437	MPP7	1.02445739975697	11.4515724278094	3.34882994083168	0.0032971525360334	0.226448436174774	-1.68802100632959
337	337	SGCE	-0.675466596652404	8.19961904874559	-3.55125834187252	0.00279627342930388	0.210943692460422	-1.71961353597389
5910	5910	VPS4A	0.314741602340304	8.96258859349671	3.19898158255002	0.00321585643584897	0.226448436174774	-1.73350226495357
4490	4490	SH3KBP1	0.513435398665105	9.0040705739657	3.17253722884212	0.00323451786719428	0.226448436174774	-1.77234537442775
304	304	DYNC1LI2	0.266340961029964	9.71364810943353	3.14512337774347	0.00341368368217577	0.229854701266502	-1.82872920068194
5128	5128	XRN2	0.559670102521191	8.64869836869166	3.10885820448707	0.00389513347160354	0.257228621951665	-1.92271749197202
2869	2869	GOLGA4	0.885324497754819	7.70989095463418	3.14364692421889	0.00448679116685666	0.275136444053317	-1.95434930177593
392	392	RAD21;RAD21L1	0.408387447159898	9.83608524812855	3.10733872257357	0.00447773731001032	0.275136444053317	-1.98543009893325
2987	2987	CTTN	0.410677959646926	10.2661900021673	3.07540968635425	0.00403574860431357	0.261486051079487	-1.9860446334432
4416	4416	SMARCD2	0.511766662615912	8.37427289045018	3.13504916684299	0.00430189105913398	0.273568405501224	-1.98732248948629
